old_spec	old_req_name	scen_idx	scen_hash	scen_title	routing	verified_by
dashboard-artist-filter	Filter state synchronised with URL	1	b60e5c49	Page reload preserves filter	FOLLOW_PARENT	
dashboard-artist-filter	Filter chip UI in page header	0	5dc3547b	No active filter — header unchanged	FOLLOW_PARENT	
dashboard-artist-filter	Filter chip UI in page header	1	9c50993c	Active filter — icon state only	FOLLOW_PARENT	
dashboard-artist-filter	Filter chip UI in page header	2	b3f63975	Dismissing an active filter	FOLLOW_PARENT	
dashboard-artist-filter	Filter chip UI in page header	3	90fb9f7c	No filter trigger in the header	FOLLOW_PARENT	
dashboard-artist-filter	Artist-selection bottom sheet	0	a3a4b44b	Opening the bottom sheet	FOLLOW_PARENT	
dashboard-artist-filter	Artist-selection bottom sheet	1	c21f2416	Artist chip shows upcoming-concert count	FOLLOW_PARENT	
dashboard-artist-filter	Artist-selection bottom sheet	2	a833b014	Chips ordered by concert count descending	FOLLOW_PARENT	
dashboard-artist-filter	Artist-selection bottom sheet	3	42bb3a99	Zero-concert artists hidden	FOLLOW_PARENT	
dashboard-artist-filter	Artist-selection bottom sheet	4	a1344629	Counts stable while filtering	FOLLOW_PARENT	
dashboard-artist-filter	Artist-selection bottom sheet	5	02adf0db	Pre-selecting current filter	FOLLOW_PARENT	
dashboard-artist-filter	Artist-selection bottom sheet	6	dc217b22	Chip selected state	FOLLOW_PARENT	
dashboard-artist-filter	Artist-selection bottom sheet	7	1ace570b	Clear all pending selections	FOLLOW_PARENT	
dashboard-artist-filter	Artist-selection bottom sheet	8	1f93ecc2	Clear all button disabled when nothing selected	FOLLOW_PARENT	
dashboard-artist-filter	Artist-selection bottom sheet	9	238f9e0f	Confirming selection	FOLLOW_PARENT	
dashboard-artist-filter	Artist-selection bottom sheet	10	2ec61c66	Confirming empty selection	FOLLOW_PARENT	
dashboard-artist-filter	Artist-selection bottom sheet	11	6b2b1d30	Sheet snaps flush to viewport bottom	FOLLOW_PARENT	
dashboard-artist-filter	Push notification deep-link to filtered dashboard	0	dbd53f73	Notification tap opens the concert filtered to its artist	FOLLOW_PARENT	
dashboard-artist-filter	Push notification deep-link to filtered dashboard	1	1cdcb4b7	Deep-link auto-open suppressed during onboarding	FOLLOW_PARENT	
dashboard-artist-filter	Filter availability for guest users	0	607f70da	Guest sees the filter trigger and artist facet	FOLLOW_PARENT	
dashboard-artist-filter	Filter availability for guest users	1	b9610131	Filter still suppressed during onboarding	FOLLOW_PARENT	
dashboard-concert-cache	listByFollower results are cached in memory for the session	0	07cb45a4	Cache hit on Dashboard re-entry	FOLLOW_PARENT	
dashboard-concert-cache	listByFollower results are cached in memory for the session	1	e686da5c	Cache miss on first load	FOLLOW_PARENT	
dashboard-concert-cache	listByFollower results are cached in memory for the session	2	ea2fa146	Cache expiry after 24 hours	FOLLOW_PARENT	
dashboard-concert-cache	listByFollower results are cached in memory for the session	3	00dd26e4	Revalidation on PWA resume	FOLLOW_PARENT	
dashboard-concert-cache	Concert cache is invalidated on follow	0	1aad6fb8	Cache invalidated after follow	FOLLOW_PARENT	
dashboard-concert-cache	Concert cache is invalidated on follow	1	68fbb2c5	Cache not invalidated on follow RPC failure	FOLLOW_PARENT	
dashboard-concert-cache	listFollowed RPC provides hype data on every dashboard load	0	c7133fee	Follow state already in memory	FOLLOW_PARENT	
dashboard-concert-cache	listFollowed RPC provides hype data on every dashboard load	1	afbe232e	Follow state not yet loaded	FOLLOW_PARENT	
dashboard-concert-cache	All Nearby mode uses ListByLocation	0	ba2f95e5	All Nearby result cached independently	FOLLOW_PARENT	
dashboard-concert-cache	All Nearby mode uses ListByLocation	1	467ffae3	Cache invalidated on filter change	FOLLOW_PARENT	
dashboard-concert-cache	All Nearby mode uses ListByLocation	2	5b885034	My Timetable cache unaffected by All Nearby mode	FOLLOW_PARENT	
dashboard-date-filter	Default today-onward timetable	0	9f73dbc7	Fresh load defaults to today onward	FOLLOW_PARENT	
dashboard-date-filter	Default today-onward timetable	1	68697580	Empty upcoming timetable	FOLLOW_PARENT	
dashboard-date-filter	URL-driven date filter	0	71c150dd	Past date from URL	FOLLOW_PARENT	
dashboard-date-filter	URL-driven date filter	1	d485feda	Invalid or malformed date value	FOLLOW_PARENT	
dashboard-date-filter	URL-driven date filter	2	f50ba041	Future date from URL	FOLLOW_PARENT	
dashboard-date-filter	Date facet in the filter bottom sheet	0	f2fba4b7	Expanding the date facet	FOLLOW_PARENT	
dashboard-date-filter	Date facet in the filter bottom sheet	1	645ebaf1	Choosing a past date and confirming	FOLLOW_PARENT	
dashboard-date-filter	Date facet in the filter bottom sheet	2	69baa5a6	Collapsing back to today onward	FOLLOW_PARENT	
dashboard-date-filter	Date facet in the filter bottom sheet	3	2b94bbf6	Date facet combines with artist and journey facets	FOLLOW_PARENT	
dashboard-date-filter	Date filter state persistence	0	7085aa2a	Reload preserves the date filter	FOLLOW_PARENT	
dashboard-journey-filter	URL-driven journey filter	0	b92bf5ae	Single status filter from URL	FOLLOW_PARENT	
dashboard-journey-filter	URL-driven journey filter	1	93def464	Multiple status filter from URL	FOLLOW_PARENT	
dashboard-journey-filter	URL-driven journey filter	2	99811a7f	No journey filter — unconstrained by status	FOLLOW_PARENT	
dashboard-journey-filter	URL-driven journey filter	3	152bfa75	Concerts without a journey status are excluded when filtering	FOLLOW_PARENT	
dashboard-journey-filter	URL-driven journey filter	4	61bab207	Unknown status value in filter	FOLLOW_PARENT	
dashboard-journey-filter	URL-driven journey filter	5	21f438bb	Filter yields empty result	FOLLOW_PARENT	
dashboard-journey-filter	Journey filter combines with artist filter	0	c4f23dce	Both facets active	FOLLOW_PARENT	
dashboard-journey-filter	Journey filter combines with artist filter	1	a4da6a65	Only journey facet active	FOLLOW_PARENT	
dashboard-journey-filter	Journey filter combines with artist filter	2	1976b6ed	Only artist facet active	FOLLOW_PARENT	
dashboard-journey-filter	Journey filter state synchronised with URL	0	7ef11053	User changes the journey filter	FOLLOW_PARENT	
dashboard-journey-filter	Journey filter state synchronised with URL	1	15b028ae	A single URL update writes both facets	FOLLOW_PARENT	
dashboard-journey-filter	Journey filter state synchronised with URL	2	be93736b	Page reload preserves the journey filter	FOLLOW_PARENT	
dashboard-journey-filter	Journey-status facet in the filter sheet	0	5b604373	Facet rendered as its own section	FOLLOW_PARENT	
dashboard-journey-filter	Journey-status facet in the filter sheet	1	4bbdf4df	Status ordering with process/outcome break	FOLLOW_PARENT	
dashboard-journey-filter	Journey-status facet in the filter sheet	2	9f17d315	Chip selected state	FOLLOW_PARENT	
dashboard-journey-filter	Journey-status facet in the filter sheet	3	0bcc9eab	Pre-selecting the current journey filter	FOLLOW_PARENT	
dashboard-journey-filter	Journey-status facet in the filter sheet	4	6aadf52a	Confirming clears or sets the journey filter	FOLLOW_PARENT	
dashboard-journey-filter	Journey-status facet in the filter sheet	5	8b51e768	Clear all covers the journey facet	FOLLOW_PARENT	
dashboard-journey-filter	Journey facet visible to authenticated users only	0	c3e79eac	Authenticated user sees the journey facet	FOLLOW_PARENT	
dashboard-journey-filter	Journey facet visible to authenticated users only	1	d2b431cd	Guest does not see the journey facet	FOLLOW_PARENT	
dashboard-journey-filter	Journey facet visible to authenticated users only	2	985c4dbb	Sign-in mid-session reveals the facet	FOLLOW_PARENT	
database	Schema migrations MUST be applied before serving traffic	0	d22655e9	Application startup sequence	FOLLOW_PARENT	
database	The system MUST provide persistent relational storage	0	7117b12a	Production Deployment	FOLLOW_PARENT	
database	The system MUST provide persistent relational storage	1	21da8797	Promotion to steady-state HA	FOLLOW_PARENT	
database	The system MUST provide persistent relational storage	2	e17e9b04	Failover semantics in ZONAL phase	FOLLOW_PARENT	
database	Application data SHALL reside in a dedicated schema	0	9911c79a	Schema isolation	FOLLOW_PARENT	
database	Database tables SHALL NOT include metadata timestamp columns	0	fa23e965	Metadata timestamps removed from all tables	FOLLOW_PARENT	
database	Database tables SHALL NOT include metadata timestamp columns	1	cfee44b2	Business timestamps are preserved	FOLLOW_PARENT	
database-migration	The system MUST apply pending database migrations on startup	0	a20f4c9a	First deployment with empty database	FOLLOW_PARENT	
database-migration	The system MUST apply pending database migrations on startup	1	ef317e1d	Subsequent startup with up-to-date schema	FOLLOW_PARENT	
database-migration	The system MUST apply pending database migrations on startup	2	9f4c08a4	New migrations available	FOLLOW_PARENT	
database-migration	The system MUST prevent concurrent migration execution	0	f69c9fad	Two pods start simultaneously	FOLLOW_PARENT	
database-migration	The system MUST fail startup on migration error	0	4c16888f	Invalid SQL in migration file	FOLLOW_PARENT	
database-migration	The system MUST embed migration files in the binary	0	ac34358a	Container without migration files on disk	FOLLOW_PARENT	
database-migration	The CI pipeline MUST validate migration file ordering	0	4ef61333	PR with out-of-order migration file	FOLLOW_PARENT	
database-migration	The CI pipeline MUST validate migration file ordering	1	e54a1cd8	PR with correctly ordered migration file	FOLLOW_PARENT	
db-trace-correlation	OTel span creation for database queries	0	6fd6e0d1	SELECT query creates a client span	FOLLOW_PARENT	
db-trace-correlation	OTel span creation for database queries	1	c2eccbca	INSERT query creates a client span	FOLLOW_PARENT	
db-trace-correlation	OTel span creation for database queries	2	668ce230	Query execution error records PostgreSQL error code	FOLLOW_PARENT	
db-trace-correlation	OTel span creation for database queries	3	69813b5d	Query execution error without PgError	FOLLOW_PARENT	
db-trace-correlation	OTel span creation for database queries	4	8ed310de	Table name extraction fails gracefully	FOLLOW_PARENT	
db-trace-correlation	sqlcommenter traceparent injection	0	e5969c3a	traceparent comment is prepended to SQL	FOLLOW_PARENT	
db-trace-correlation	sqlcommenter traceparent injection	1	02cf7dc0	No comment injection when no active span	FOLLOW_PARENT	
db-trace-correlation	Transparent pool wrapping	0	ce8f8882	Repository uses pool wrapper without code changes	FOLLOW_PARENT	
db-trace-correlation	Transparent pool wrapping	1	6a752d18	Pool wrapper supports Begin for transactions	FOLLOW_PARENT	
db-trace-correlation	Transaction query tracing	0	40f35169	Query within transaction creates a span	FOLLOW_PARENT	
db-trace-correlation	Transaction query tracing	1	eac0aa1d	Commit and Rollback create spans	FOLLOW_PARENT	
deployment-infrastructure	Workload Identity Federation (WIF)	0	6c664a3b	WIF Pool Provisioning	FOLLOW_PARENT	
deployment-infrastructure	Pulumi OIDC Provider	0	b25b00f2	OIDC Provider Configuration	FOLLOW_PARENT	
deployment-infrastructure	Deployment Service Account	0	d9a7e764	Service Account Assignment	FOLLOW_PARENT	
deployment-infrastructure	Native Managed OIDC Deployment	0	fd5e6b1e	Keyless Managed Deployment	FOLLOW_PARENT	
deployment-infrastructure	Automated PR Flow	0	ac9be26e	Dev Preview on PR	FOLLOW_PARENT	
deployment-infrastructure	Automated PR Flow	1	15de0621	Prod Preview on PR	FOLLOW_PARENT	
deployment-infrastructure	Automated Merge Flow (Dev)	0	3abfc76c	Dev Deploy on Merge	FOLLOW_PARENT	
deployment-infrastructure	Manual Deployment Flow (Prod)	0	af2af9ff	Prod Manual Deploy	FOLLOW_PARENT	
deployment-infrastructure	Dedicated CD Namespace	0	1471e105	Namespace Existence	FOLLOW_PARENT	
deployment-infrastructure	Dedicated CD Namespace	1	c920ef3b	External Secrets namespace	FOLLOW_PARENT	
deployment-infrastructure	Dev backend runs single replica	0	e85ddc90	Dev backend replica count	FOLLOW_PARENT	
deployment-infrastructure	All dev workload kinds use Spot VM scheduling	0	060579cd	CronJob Spot VM coverage	FOLLOW_PARENT	
deployment-infrastructure	All dev workload kinds use Spot VM scheduling	1	5dde0097	All dev workloads on Spot VMs	FOLLOW_PARENT	
design-system	Design Token Definition	0	08888de3	Color tokens defined	FOLLOW_PARENT	
design-system	Design Token Definition	1	501244b5	Stage color tokens defined	FOLLOW_PARENT	
design-system	Design Token Definition	2	f9fb4041	Typography tokens defined	FOLLOW_PARENT	
design-system	Design Token Definition	3	8ca82ad5	Righteous font-weight constraint	FOLLOW_PARENT	
design-system	Design Token Definition	4	f24fbbcb	Border color tokens defined	FOLLOW_PARENT	
design-system	Design Token Definition	5	a6b72042	Shadow tokens reference brand color via relative color syntax	FOLLOW_PARENT	
design-system	Design Token Definition	6	c89e89d0	Shape tokens defined	FOLLOW_PARENT	
design-system	Design Token Definition	7	661ae8a9	Spacing scale tokens defined	FOLLOW_PARENT	
design-system	Design Token Definition	8	2071b4a3	Container query breakpoint tokens defined	FOLLOW_PARENT	
design-system	Design Token Definition	9	cb37dec7	View transition tokens defined	FOLLOW_PARENT	
design-system	Display Font Loading	0	79b36a96	Font preloading	FOLLOW_PARENT	
design-system	View Transitions as route animation system	0	449d431b	View transition styles defined	FOLLOW_PARENT	
design-system	View Transitions as route animation system	1	a3326551	Keyframe fallback preserved	FOLLOW_PARENT	
design-system	Container Query infrastructure	0	634a8252	Container type with named container	FOLLOW_PARENT	
design-system	SVG Icon Component	0	580c645a	Icon rendering by name	FOLLOW_PARENT	
design-system	SVG Icon Component	1	78592da2	Size variants	FOLLOW_PARENT	
design-system	SVG Icon Component	2	ef6cb5d0	Icon set coverage	FOLLOW_PARENT	
design-system	SVG Icon Component	3	1b53f1ea	Color inheritance	FOLLOW_PARENT	
design-system	State Placeholder Component	0	f2b90b56	Rendering with icon only	FOLLOW_PARENT	
design-system	State Placeholder Component	1	22cdea5a	No icon	FOLLOW_PARENT	
design-system	State Placeholder Component	2	0ebb4989	Custom content via slot	FOLLOW_PARENT	
design-system	Page Shell Component	0	bbdee260	Standard page layout	FOLLOW_PARENT	
design-system	Page Shell Component	1	8d9690ff	Header actions slot	FOLLOW_PARENT	
design-system	Page Shell Component	2	86238fa7	Hidden header	FOLLOW_PARENT	
design-system	Page Shell Component	3	a58cc421	Pages excluded from page-shell	FOLLOW_PARENT	
design-system	Snack Bar Component	0	2ace5766	Snack display on event publish	FOLLOW_PARENT	
design-system	Snack Bar Component	1	a24ea5a7	Auto-dismiss after duration	FOLLOW_PARENT	
design-system	Snack Bar Component	2	84f30fc7	Programmatic dismiss via handle	FOLLOW_PARENT	
design-system	Snack Bar Component	3	23b8e425	DOM cleanup after exit transition	FOLLOW_PARENT	
design-system	Snack Bar Component	4	3a3212e1	Multiple simultaneous snacks	FOLLOW_PARENT	
design-system	Snack Bar Component	5	e4cefb43	Snack action button	FOLLOW_PARENT	
design-system	Snack Bar Component	6	f33c4b24	Reduced motion preference	FOLLOW_PARENT	
design-system	Snack Bar Component	7	9494f714	CSS entry animation	FOLLOW_PARENT	
design-system	Snack Bar Component	8	fa28f0e5	CSS exit animation	FOLLOW_PARENT	
design-system	Snack Bar Component	9	3ef6022a	Snack severity visual variants	FOLLOW_PARENT	
design-system	Snack Bar Component	10	127eee8a	Accessibility	FOLLOW_PARENT	
design-system	Snack Bar Component	11	4f03fb5d	Top Layer stacking with dialogs	FOLLOW_PARENT	
